,address,eth_balance
4894650,0x9e46d1294ab85f1a5e47d4cef02f0471ac3f59ee,0.102974226319654467
4894655,0xbfdba7762096894bad33ad0b18b644c937b0e7de,0.102974007820526873
4894716,0x7facbb3df513f281bce40d78f76e995b35748f91,0.102971
4894795,0x0cf2648ec3c51bbb12211c6b6bfa0a8af21e92be,0.102968128
4894869,0x7386199836f37a9226efa64f747713d76bf8e2ef,0.102965
4895025,0xc75d9b61367ed177504c4a0f7f10f84ebf805b1e,0.102958828
4895066,0x7d5a4185fdfcdd0d13af12b2e221fdc5b4f3948d,0.102957309281150389
4895076,0x7e2ce5e3ad6683feef2d01a84324534975f875b9,0.102957309281150389
4895149,0x78308c7bfe050508500fbfca9079d2a552f3b22b,0.102955145565908948
4895218,0x5340292376dec684d8a3329ac4b9d0084026403e,0.1029518
4895262,0xffc0e64aafecc65079a5d4bcff5d18c17d14d505,0.102949923
4895281,0x17c5995f19c329da19aed70ce0df642bd6ccc337,0.10294878
4895298,0xee796c161d0f3799aea637e2348ab99e23ce8326,0.102947999999999988
4895420,0xe86868b0772f29f28ecc07854253f802cf22f17c,0.102941685653564735
4895427,0x134d8f9d20855ae4cd7894b7aa4000bdc071cdb1,0.102941660650382791
4895633,0xa2b20bd8443cfa5ad46545551020edc7a31e2c40,0.102931886
4895732,0x7047ed7078b48e34cd23e4f3c75708a4d12fee47,0.102927834867965684
4895772,0xb58e879bd8ccb6ef5b5e8a5803f1ee335c97e2b7,0.102925530137237826
4895894,0x319cb6be6b6f09e7ab675545f671417548442591,0.102920137
4896210,0x0dcf51dae80b10e7dc8a2062fd967663b5f1ab82,0.1029066
4896246,0x8509091448327ff3cd85c8d056327b6221194151,0.102904872916827724
4896281,0x4c9a769ad6459752baa7503281e43290b1f1784c,0.10290372
4896426,0x371a576dc7698e6679dae7b03d26ee22f92bbad5,0.102899463570837763
4896512,0xf24ea235d9fdd0441ae82680ed336d1783b04c86,0.1028958
4896586,0xf772887c2fb9233e26cc7a33b17cb3cc0ce4e257,0.1028929
4896652,0x4e49736a23ba37082dcfcd0c4da59fcf427ca0a2,0.10289046
4896665,0x5415fea55047318b343ebdc7df2f85859c844c66,0.102889732752225448
4896682,0x917c54b6f806b8e4df3b777b627cb1e60df07d99,0.10288912
4896752,0x2d974431ed9cb24612b892b6cccd4bffc0db27cf,0.102886342281431689
4896842,0x83dc848d887d322054ed5de183f8c84033298a90,0.102882783967279024
4896861,0xa7975102d3401a7658b459a7c2f35ea6d6044b0b,0.102882033688067843
4896936,0x95b45f9018a7fa23e7490f97f717c73920d37adb,0.102879560964148707
4897005,0xcdcc07225536156b3ec189de1b05fb9bef30b51b,0.10287713
4897103,0xf7c29c21f8186c7448dca07227f3c61c7b6ee75b,0.10287315996209688
4897118,0xcb930a6af97922adc821304e5ba77c3b3d0b2ac8,0.102872535700253974
4897201,0x994b3d7c55a937e47740ca5a80e8bbacae9814ff,0.10286933
4897294,0x41f0729b4cc512ad46123cfec58355314c681e0d,0.102865132246122095
4897708,0xd98f60c7c6c0ac5aec833fa972b7756acfd0d756,0.102844721
4897891,0x07a2bfc864502acba18d70dd8cc058a0ce7aeb78,0.102836940051970741
4897916,0xd4ad3d48bc3d9ebe24c6eb9c62426d915d9209ea,0.1028360933
4897933,0x94df76129815fa03b3ed69d73282822bcadb9402,0.102835309059963681
4897954,0x5cdfbb1bc6bc22a1b45fca28169be3dd36e9917c,0.102834451
4897997,0xf701e9178a4e8589f4006848108a8b03f59f09fa,0.102832838013561476
4898129,0xe0839b6be2c3afa3db63b11c97d93281ac130d73,0.10282782
4898161,0xf8cc22c978b8fd124640b3024526c3c1131421e7,0.102825988389793218
4898163,0x68770813ee615026a00498324d51f4fc0158570a,0.102825945
4898205,0xc3a3b616b3cf22a45baf86c3865a4188c979a40f,0.10282425
4898251,0xb455635e5b7fbcacb8a0763113eedf33a213b51e,0.102822207
4898395,0xf03b698ff6db4d88d1be9b4a970a6e7cd0178ab9,0.102816613242602831
4898523,0x47a82f12cc3643b6dd3e38c4bfb895508be50c06,0.102811512757639103
4898628,0xb874485588d1cbdc5c81c4c75679926ebfe5d505,0.102807354012024116
4898778,0x6cc4ca67dd44b3082286acc67541622eae621756,0.102801299818745576
4898789,0x3997bd708939dc33cbe375b585c89c8ad9940218,0.102800490000000002
4899025,0x3ef4767f61c2068bdd4b199f7d8b176fe01b474e,0.102794340356714322
4899066,0x64c89f50ff04f49ee305ef6a8cc926e8137720d5,0.10279236
4899117,0x51e00a8a05a05a0f46821bf9106c3faa2fef6af2,0.102789900881248643
4899163,0x96a68c659c66b4a4f4dc212c106f5e9e49b49aeb,0.102787801001673468
4899276,0x8db8672df8a7bf8aff13034936686795c849a094,0.102783403839576192
4899512,0x90d11d70fefbe59c9f4ea024364b6b762ef2685e,0.10277245
4899527,0x5f9c275e58990d23b7ebba2436a6d65d52dbd4a4,0.1027719
4899540,0xbeb7d615870229daf3851d297a6e63f1fcdef7c2,0.102771474
4899641,0x9cb114f9db70c9f93cca6df4f6da9493e7788538,0.102767689547587667
4899710,0xa5e64565cb84071599c694c023393942b2fd7476,0.102764437248035775
4899731,0xe44eca45f3d965bb3594276758feef823428adef,0.102763501592902677
4899777,0x588f5594f5e0e7188a6657bf25e06b8d428edab0,0.10276151166290713
4899798,0xdf1624e8630415a5535897a3f3663551455eef30,0.102760892896203002
4899810,0x4e70a051cb52f1d42dabf81949faf53d7ece9f6d,0.1027602162
4899924,0x09abb1270d4f550c10fc6f26ad93ff06c19f9446,0.102755592451
4900139,0x815f35c957d411662c187ea97d6ed3fda2d51d69,0.102747733
4900474,0x6d933e9e9d8c4f2b26f9204247f31c4c5edaf9e0,0.10273348
4900612,0xe86029c4216e14fbf7731e7ff9670a622a88bd8f,0.102726846
4900933,0x7b8c79b0022afdfceb49ff13a879cae199dffa60,0.10271218175172633
4900944,0xbf7ca6bf26a09a77112abf020ca6ca7dd0622e5a,0.10271189
4900957,0x299c8b242c21431208b957df3da4d1436fdd1aba,0.102711299542200428
4901080,0x88ffc5dcbc585fd99e170bd7cb6ff1977108c04c,0.10270558
4901109,0x238fd2c1e05f946a6b9b3aec6a9eb08e30feacd8,0.102703940907130473
4901124,0x60e2cfc851f7365a76d33b9348cf5128134a8c8f,0.102703524479200343
4901174,0x57d20e5be3b3ee2623e3870839b96a2a26cb1098,0.1027012862
4901203,0x40d6f272dfb51d16ad6d6cf62341b4845dcf3b69,0.102700022464812285
4901219,0x79f5eaa9bc9451ce4fd788f45d008bb41d01bac3,0.1027
4901264,0x2424d73d5b9f941e119b60209317a530959965c2,0.10269828
4901670,0xcef24ce58a6fc0bf1ec84cc7c77cd3a24c7f4183,0.10268189
4901726,0x3d48e091b5f7245874735408a25eedb082e32d70,0.102679363168347414
4901753,0xffce9ad2223461c4b5bd4986ebbf26c85fc1b4cf,0.102678266185203119
4901773,0xa18c45fea1cd9c7e8d7c59e498a6b70c9db08138,0.10267716
4902055,0x49bbf0cd9403049f89c8f087f3d6d9b818ea997e,0.102665430122029497
4902178,0xd3af83fc4a5e54b3d6708a669b9eef08bb887445,0.102660475722649064
4902191,0xe5fb4102dc36f8caf389f8acb47e4b928f560025,0.102660000748863753
4902257,0xdaf65f95fc205eca6fe738468fe2e6d1283918e2,0.102657193
4902321,0x843aa0862a2387b390f447cbb4ae6f11c4a33ec2,0.102654081440690414
4902445,0x886d9944645fef9cbec94e9174878e8f5fe6506b,0.102648647855221
4902645,0x54189657bdfb94da23ada9d45bff21a8a7aeaf4e,0.102639798473048565
4902691,0x4aed822d249ae2619a5b5f349adec8061d718cdd,0.102637494988110863
4902748,0xea3198bf7df4a7da35cb53e5b77d2c8fd2b86eb2,0.102634858635412604
4903012,0xd8252db1088419ccbab43eda306955d24f324124,0.102623225209952387
4903105,0xe4faa04169800368e9db70b2eda82ed16de28f39,0.102619668400296995
4903107,0x719995b3e29c3c8203e2f6b0eaf0ec73cb097de7,0.10261962
4903448,0x491fffd2bbb41d7d824da189f9d77bbc58e2e8e6,0.1026035988203125
4903616,0x89b8d8466e5e9bdf4b3a7cf34f2866f04baae2b7,0.102599
4903709,0xbbd3a06795ff7399597aac3df8631d698650c92d,0.102594371928524752
4903769,0x550987cdc5ca034507c5900ce87e04b349d828c4,0.10259202
4903884,0x16d8b2dc7d7f9c522448622f48447d78710de567,0.10258659
4903893,0x3c1b1552694dd8805b6fa8affd5f9016a9861d93,0.102586312883263548
4904051,0xdd203a64566b4d6638a97b0db87cecf4209da7b8,0.10257989
4904125,0x90056c3a8d0ffbebbfea6090ebbc315df66c9c29,0.102576037161972161
4904140,0xeea117762b4800fe3d3209fa9116a22dbf200114,0.102575523268761926
4904145,0xecea596e2edc13161031f917a9514de2444a0c2b,0.10257527
4904276,0xe04ffd008f601f6d9f29057d41ce699d67e6874e,0.102569420820321487
4904376,0x9d37884bafe966d366c24cb755136e175f2ba112,0.102565091144360838
4904502,0x0d1e531e9c6d85edfb6e07707b497afef6738163,0.102559731946470749
4904610,0x720b8e0f6138a0b6bf5c496279802cb141aef0f7,0.102555
4904692,0x5e9dacf601fe093f890814910544371d10ce47fd,0.102551545643689281
4904698,0x951e93c862a63e233176568ae4d38609fb4e0d41,0.102551290078762638
4904830,0x82c4ac1cd0809914b386fdd77e5403ae251252eb,0.102545408884958256
4904838,0xe099e46786d42e7c5d5fc2ccbcb2cd6375b43a11,0.102545149632339959
4905147,0x70b055c044965e33d5e4b390e7988abef65411f9,0.102531651800000001
4905261,0x27ff2200feaa6b3d39512f67e68226317b58893e,0.10252676
4905378,0x8daf26d0283b4a04229bb7e9205b4fbbec4fae46,0.102521352450049229
4905564,0x931126e821394d18c04387dff7c77a28f9adc02d,0.10251214
4905571,0x70ecd1da39cf0e1fffefa965cc6b22a65468101f,0.10251179896
4905587,0xf7d37622d1899bf61db0d7cef96115b47e87919f,0.102511212821306544
4905671,0x205f9428f5ef703c879a335bff882e544cbdc7ed,0.102507707210120656
4906162,0x0a23f39a4c8fedca82e83da7627619805c3e8e3a,0.102488852972264872
4906227,0xc500d40d90618b99fc2f3fca0ef4e08846577c7e,0.1024856
4906658,0xa17126e8476bbc60bd941524bac6ce60c34b5421,0.10246624
4906737,0x9fec4f969a7b6eb73ee19e7881c7f186f678cac5,0.1024625157963045
4907161,0x73964703c270f0b33d78c443264eab483efe6358,0.102446
4907167,0x3f4920bdbf91a5d63fa79ee4563f26fc3725f777,0.102445824306493368
4907401,0xbf612149a1c54cbb2521dcc1eb1139b0e3c22289,0.102435738819096541
4907409,0xe234b1503613d9a4a5de318e91c7c45591fb02f3,0.102435371835524588
4907474,0xce4c62c76cd0f553c01414097b829c2a4951244e,0.10243237
4907481,0xaf5504adec48b5896ea45190a19b8c63dab9cf54,0.102432105942474
4907482,0x7c7f139e15bc34989f0ec562bf34b03e33204a73,0.102432095837905611
4907573,0x534d07dba57e1b28931cfc2f9d9a5d0dc7b1061c,0.102428165835156928
4907577,0xeb243210414d15bed4293a7ed8c8bc2055f665b2,0.102428054
4907720,0x7bb0d30f103659d861ed05adb1d6a5b5fbbe35e3,0.102421180600049077
4907737,0x765072ed008f45bac92f5bd885fc72c097c0f6cd,0.102420319010590719
4907752,0x996b04bec5ec31b6bf48db821f94d2c837048259,0.10241999
4908014,0x52be3f7cf6e40259f8c674bafa7cae2f9fda9f05,0.10240857
4908159,0x7f10e2af4c3b74fa9c62816c38b824c10dbcba4e,0.102401778
4908207,0xadf6b67c0823bbbf922086db2138eb48f43badda,0.1024
4908365,0x91bf0f5554fa55517231d7f871ad66270b88b4b9,0.102394705609895
4908647,0x3b6d9c7611ec609d2bc3aa82c5bbc0072aac9208,0.1023828
4908659,0x774259a446c67c6721f51f18b4f21d23059af0bc,0.10238232792899343
4908675,0x9591115b9285cfc612f0b0cfc6c14cce275eb1a7,0.10238141
4908738,0x7deeb1a110e7fc428cd5aa2609449ed9c5a93a67,0.102378809607787552
4908745,0x78315d1a8e54c967a260549b334e7c3e632d4b28,0.1023784
4909066,0xa2d9ee79e3a01752388864d82001885c5f17619f,0.10236556
4909115,0xb45bb5fb70acdcec5348d2481701313e671adfbb,0.102362853006451804
4909326,0xe4726e768bc97bd72d8518d84b9824a8b74f4033,0.102354407
4909347,0x6da58bd9203ca47c105c8a975ebb268a021f8321,0.102353381434160395
4909558,0x0418587b406250b3b2a2ef4b33ef38a73c8fac7b,0.10234471970189323
4909577,0x7204334a3ad5fbca812672bffadeef8f5c2b5ce4,0.102343938
4909660,0xbb72ecfbbfe1550f1f8a8f446fd75b825d3f5d91,0.102340134049060033
4909920,0x5fae8f02698c2cda17ceea2ee1642e8f8a496ea4,0.10232851
4910343,0x038a9ee21c053135ed3831cdc6692d3743d6f965,0.10231
4910375,0x35474bf49dd64665c843209d7b1f45f38f7922ad,0.102308614675925595
4910381,0xbedc8b3371c33d959a298a7c4815012c45dc1a58,0.102308528235621536
4910614,0x4c81658dc19d556e521589edb3e6da2de5187a2f,0.1022997390668
4910704,0x410e3d71cb488f6c563b2546a881148a8a7478b2,0.102295979858166589
4910781,0xe7cae583c9bdcb6383d2ff93cb559c41f44929d6,0.102293
4910796,0xd0a87412f3e5c103c47a4daf984abdf5250d9028,0.102292585015451508
4910841,0x0935d37c76b47a3a87c94b6cb46f22f4ad28b321,0.102291072
4910981,0x8469ecb8312204878c48dd5d9e9432cfeafa26b5,0.102285868895904569
4911033,0xd9b7df88b994495ce503451e6933b6f65ee43fae,0.102283944849397729
4911181,0x44c20e05f4242106dff206da94ab15e74d9a015f,0.102277917764988466
4911229,0x0b18929699e40298c2f73c2f9c4632238b3ab60f,0.10227585
4911257,0x5c5b14147d89854483ad4b1a1f4b06c516fd1a77,0.102274954
4911405,0x76936dc3a739cb4ba17987b5aa7826f67da774da,0.1022675718
4911474,0x707f13ea1a77349c9ad06b4ada30d70aa2ed017a,0.102264895928410434
4911704,0xce9dcab57b7fc7f2f626f18cd68b1e2acc5d2f11,0.102254188079052325
4911712,0x6886b52f0f3f960897393c71ec30950d32d95643,0.102254032
4911745,0xe64824964d5f3bea2aced35eee72b53f56c5582b,0.10225267
4911941,0x1ef45bf261fd6db394f228e1758f1722950c865a,0.102245
4912081,0x9290586b0a1302750e68928eae5de32c3a3fdef9,0.102238698979078292
4912303,0xf0ca76a143bc10689cbe884b6160652ba48fee90,0.10222864999999999
4912355,0x2f54a6f6b5e9d23989947676e290fcc18690af96,0.102226536
4912386,0x2e165a1c67804202c4d995469153ecea1315143d,0.10222492
4912588,0x036a52bebf323e338ed6fc019b08a97775c9591e,0.1022158089249
4912631,0xcdbfa3d3eae0b2ebd667d2132acd70605395a0ea,0.102214236
4912633,0x2db1ce0b3013f93495e005142322d190d0678c2c,0.102214216003387628
4912757,0xd4d90bae18976a6619ca04a2f0ad1314c35230cf,0.10220942783234177
4912878,0x365b948e1bf74cbcb1b8fe8785aa095f2886714e,0.102204956
4912893,0xce0a1405a71684392bcd515175d3e9448dcdd5f4,0.102204432034334869
4912916,0x12a1785138a511d8c6674d8a43502a4fcdb9c61b,0.10220372
4913104,0x8acd2f0c2f2008b0fae587cd72ac9a2666f67a9a,0.102198919250086163
4913118,0xdb85caa439eaff65b06970b974606dafccab9b14,0.102198430320087093
4913190,0xb640111f643b287d47d28e163d6b0a1057a263a3,0.102195891953714153
4913198,0x367b52f33aef38baae0f5dcfde430c1dc1581efb,0.1021951132
4913450,0x8a18ebc15d33238beb00ab0ba6f68e81471b2ac3,0.102184310020622
4913455,0x3b4ae70b26d797cf0dddff4c88c6339790a7e910,0.102184159746626
4913488,0x6e9b85de3a1918ce822cb9ef3878ba80706f78d3,0.10218261
4913650,0xda1dd0a1d3f921cae9ff88c7005b5068fc5ad6c7,0.102175829636378683
4913743,0xe583bb2d5ab59a303f43da9aa3927919c19751c7,0.102171678116752385
4913840,0x271aff9e3b2b3b1ef81e7981dbed0b9852a96c91,0.102167111343216
4913842,0x67a74108a9990bbe21582193bb99cbed6ecfea30,0.102167027089860384
4914001,0x8ca3d887bfb5305824debf390cca103720e60181,0.102160555649874794
4914025,0x7bffe43747d0758edd28925b05fd6da0b35ed5bb,0.102159709601888068
4914081,0xabe256b4faafadc94b844d83d57e5cd11fdadb3d,0.10215739
4914392,0xeec01239113d4e493923e0f539deca7c72249ced,0.102144088862403395
4914565,0x4a560f0e7c154a6570c341b273b0b7136cfcdee5,0.102137307453790678
4914625,0x07378a395d68d8a59283bd41689381dbeb4a8630,0.102133837975177336
4915096,0xabf59618a2fbf76870ea89052f56240dfb875b3a,0.102114
4915364,0xd1e8f1ae98e14afecfcb5bc17a77ea783bb8c3ac,0.10210239324001917
4915421,0xf48f1b1d59a710a078d122f1c7bf02721e74d501,0.102100726
4915496,0x8195d201cda8f3e403dcecd9753f68ea3a8231ec,0.1021
4915719,0x1a3bc2ff2de338188fd1375c71a4f990bece7fc7,0.10209108
4915789,0x708abb99f034e2e9d337662343913a5905d1e59e,0.10208842
4915951,0x9657c28623e7d9614fece51763564d9e2e2dc41e,0.102080749338445118
4916008,0x2a18e9c5f849cf89fcd705ccc03969bb5db4de47,0.102078735332823507
4916165,0x397f8888233a1a9a9abb53acc739b1154f7bc05d,0.102072221515039756
4916248,0x0b177ead467a687de8eb13bf82776531ebccd8c2,0.102068850875333272
4916312,0x4a9eb77b1d412885cb8573766dc269a024c08912,0.10206652
4916391,0xec97f138cbc7e0c14d2390cd6c803813dfaa4c3a,0.10206363
4916848,0xe84da96c1e2d47aad8d178e34315f0b25edb6e47,0.102046365161827164
4917060,0x96c5c28098be11d2d85013d249a0bf732565bf46,0.102037557029985224
4917095,0x355c124ed91c49467920f125f3fe0b160cfd5004,0.102036315639555729
4917172,0xce94ab943f8e541f31e0f4687338e6179b6b82b8,0.102033094149495111
4917336,0xd2445d0dbef6dbabcc2035a16bb0e27bcce4337f,0.102027852953819568
4917395,0x73b933c652076f86b8822765086988530df25496,0.10202517615553918
4917625,0x1993d754c279a8d05efc408621aa6aff287800cc,0.10201505
4917876,0x3961b55f9ecf2818ce15d816df7370d128b61257,0.10200469625
4917895,0x4296683de38b22413d47773a0994e7fc9701fb1b,0.102003956066680878
4917978,0x5c2869fdd12c040e00d700ba91cb5db61e15a143,0.102000809870190766
4917995,0x1c7b748b5a30cf66aad35e998edba75aa2937523,0.1020001
4918026,0x5ca8bfc679ed2a88dfb125ae6d63273eb9b6ae8b,0.102
4918041,0x2f3ead12256bc4c600092c4380b7260592b66cf1,0.102
4918228,0x3a97c93728a2a3bc5c345f9f68ad2464072ea9d7,0.102
4918256,0x3d82b76f98bf4f2865103d114eb276f04bd60e50,0.102
4918261,0xbe587185e60a89add6e2e995aeae035e5120d2ec,0.102
4918310,0xa79082fa371b87dd6668bcfdbedf545185cdb793,0.102
4918330,0x3416fa81d08b0e5c4d623fccbe1e4abe87da2fb9,0.102
4918343,0xce49739669acb0b85f0c1d2f23dad871c3848456,0.102
4918485,0x218d8832a4bf265cb5c396461966d37bbb91b89d,0.102
4918492,0x614f3687704d05ac12144adc2fb25dc044305601,0.102
4918631,0xd5e9b26fb3f0694b0fd0227acde45fb062d29255,0.101998222290338312
4918699,0x8f7c278fcf47aa77d6e564993f9e9b221f023edb,0.101995345231512272
4919054,0x121cb05ebb08f82ab050e3837a288c498f4e28fc,0.101980620852983275
4919248,0x63215c6b3744235f2687cf7f831dcb1019cdf089,0.101973561368968725
4919322,0x9f2655ab229742a9aed6ecc74ff78181cc6e7a20,0.10196996
4919379,0xa043a3cc34652dfe433ce6e863f854e8f26ca025,0.10196797
4919433,0xb1d073e0908a13a9742d0ea9a3d43be2a94307ed,0.10196555
4919508,0x1e25aed166a56dc6717cb4dcb23f7a2b23edc7fa,0.101962659268242663
4919528,0xb77c45e128c66b709e964a404d2a362ba02c434d,0.10196163
4919612,0xc35a51795d5d5ecf6a060df6bdde1c9a839db928,0.101958157388776371
4919621,0x00c2c51fb5ba2ffbb95e30dbdc914d2aa55729d0,0.101957833419742431
4919702,0x83db5a5c66390aa47320cb4587ea6435e825899c,0.101954892781971266
4919809,0xd91ec4afb71925db68d9df5884f1cbf5a9892bf7,0.101950756589075381
4919837,0x898da24b296a1958ef365cab49e389ac2761400a,0.101949883400264808
4919851,0xc256a33fc179853a340aa1d3ffb1d850d9e793e3,0.10194927418634295
4919887,0x717ecbbd7c0c44f398e5593f79ee0e1781c57b29,0.101947660736223003
4919988,0x55ddfaed74266264444137221178476caa7e59d8,0.10194297
4920031,0x44833d8a98d6f6d990759e01943ea18aa1be17c1,0.101941568939879284
4920141,0x95020c69761c4bcf53b08e602e425f69c572cb3c,0.101937067554231444
4920179,0xa16ec1a0812fc797f66bbc8828017aae98e3cfc1,0.101935996550131618
4920225,0x44a71acf1a336493cbd8373e17b0effde1ec2ec1,0.101934
4920440,0x54d3d92f3bb0669f0f36d527f4415e69d3b315cf,0.101925347533243305
4920550,0x049fe4d09530bc045782c1e0bda40472f034d1f3,0.10192144797360178
4920599,0x6762f777369d4af9314aba764cacebe4b8b433a2,0.101919741772329833
4920609,0x68039f6c70b79577e48b32f4e693cd31bbd8bb64,0.101919370814459
4921008,0xff5da92df87affe219d41e9de5a6424a51cb9789,0.1019032
4921119,0xef43de28b21da38a7801ea6b8ff6779f43746702,0.1019032
4921215,0x64b6b349041e73dbbe81d417b5ae220b1d9a9750,0.101901391946459077
4921228,0x1020da671303d202db7c1e8388297382ce2e32db,0.101900846555512257
4921232,0x12e5a5567560f3716b4762dc290e2fffeb064c3c,0.101900706285714286
4921346,0x7c4f044a358fccc16ba3e09ce90f2d86dd4154a0,0.101897755682685
4921456,0xe6f31adcaff2eecfd03491afe619142d74b74e2b,0.101893836828027442
4921699,0x41d6550bf43b54fefcf093b0a2db31c4bc073b25,0.101885697664267299
4921833,0x855915508d0dd3354b9a43a32cbd5e337fe206dd,0.10188095
4921889,0x79f85c695933725a67a7860c1e65a3616ec2c9b1,0.10187860825
4922043,0xee70fa3df954261ef5fb4e201aa14f03ea725daa,0.101872138155
4922217,0x96fdd9f4e9beae2b5a7b12781204af9c5aa67862,0.101864362539483311
4922278,0xfdcb4b841ac9513a25a553a157bc5e96fc580b92,0.101862002637281288
4922859,0x6d08882bcddc347e2bf549926d8075f43862b2a9,0.10183905
4923032,0xd7c68181aba36872b0af803e5941a0b0b852ad98,0.101831533217507671
4923200,0x2d7c4ceed59faea3fcecd25f3fcdea13c49c4582,0.101824446
4923474,0xaebcf6f2de27ecfa4ba93caba47579d145c5b4e6,0.101812888
4923492,0x9ea67d9d03b0d2480fce136d5c62026700224c24,0.101812266476564797
4923596,0xe54369da5740e89115cfeac387e6f6e56b7d3aff,0.101808103218097828
4924179,0x80154ac2cf1b348a199945955a762aa96e9f6439,0.101790727770469286
4924214,0x8f2c932a9054a3df7f12913ca67c3a72bbbf8531,0.101789781442671142
4924215,0x4c9540f60eb62256e8da4b61e9faf00c5f8e7a11,0.10178975
4924244,0xf6b698c586badc63933a316357625f09810122ba,0.10178853911532719
4924277,0x20d83c98ab69d4a03e8559f9c67c943993b05d4d,0.10178701311244257
4924288,0xe31fa928c679e8e37da0829f6a713845843532e5,0.1017864327
4924331,0x73b7ebc1c25b59f807f496dd371293246ab6f40a,0.10178457
4924426,0x47e35402a258045b4dc7db98a587bcfaffda9181,0.10178033
4924488,0xa14686047af82be877b821a9d67501d10d7306df,0.101777865184381853
4924766,0x78c2c3a12e8323603aaf826a2d68a586678e330c,0.101766921139
4924773,0xa0fac4f30ef76ddda4276924a5d0663aae47b5a4,0.101766700116470611
4924788,0x558c54649a8a6e94722bd6d21d14714f71780534,0.101766217145205687
4924809,0x5a7bf520f2db9e87573ade852d82910d1ff10812,0.101765135664486588
4924888,0xc92cb0288d74e306fcbe462bde1996eeb5b47eae,0.10176161026703072
4924913,0xa7beb874a1bfd31293be9f5cd7ed0689f8b6c049,0.101760749335629391
4924917,0x17d25d49501c75110d76ce3e8de9bc667a3fb6d0,0.101760576030099923
4925215,0x1fedc03715a249845e93af5b7c8dd215b5f38ed8,0.101748982122030236
4925446,0xa315c96c0903b6a5f0c997fdc6b257851017590b,0.101739099842860153
4925465,0x1f64ecc8f3e402acad973a755a36245a4082b959,0.101737978072207152
4925496,0x52c6f5b7d84ee1adf37c5ca2d3e6d5fb2b111b76,0.101736759
4925506,0x48f15cd92b2f70536f74a6b1f5a708b39b50ac36,0.101736438
4926044,0x5553f92497e2f81cc50b376fc82cd5be57739c4e,0.101715538252134076
4926093,0x7fe2a08858728e49557190e9f1c81100fee8c7b1,0.101713761869264811
4926138,0x1126c108dfb2ee4659d77c373d05bfe734197af5,0.101712268
4926214,0x44bde88f13f943de9f48f9e933b1f54e50bd5856,0.101709032510306161
4926219,0xef28518598ef128e7a37d530eb86af56e15f3211,0.10170889
4926332,0x2020446abf85e0f65298d51077d5e4296cd96c01,0.101704428530096813
4926344,0x577e48efc656477c4a219008cf5ff806a85f61e7,0.101703916612229711
4926994,0xe0428e5d79d9f707d220fbd97ad6839c2a5b1e4e,0.101677037687952
4927005,0xf0ec14bca241964b0e6f826c7cd67600c987b469,0.101676611244745443
4927065,0x65c46a7f28e61546669bce5f268a23e4dad58300,0.10167461098396
4927112,0xba796768dbf7835b5ca120714ee473de80b6ae3e,0.101672432019422122
4927228,0x7298e07cdc80db7848c0fa05807e9028cb98a99a,0.101667073
4927252,0x7b6cc0328963fff60aca58874035ed6ef3224ae3,0.10166625
4927459,0x06f749766aacb780ad3743220d8c08177c920a1e,0.10165781
4927633,0x2f7c3b5b9057561625169d878672f0d1f041d416,0.101650810165933086
4927725,0xe23b11fc4b4152528a177c6f0677214260cc76d5,0.101646756328490786
4927772,0x010877c4d7b6f422de5e66565964a57342548034,0.1016445631
4927784,0x40edf20b7f6f9558528f92df984e78d6ba381f1c,0.101644193767936282
4927870,0x6736ad99d11a317b501a4f820b9c49e98218277e,0.101640585738053
4927999,0xd7461a5233afa88a31aa1c2ebb6a9c33f2a86e58,0.101636569613002804
4928057,0x3b2db96b39ffd3ba529a0f85db065209f96e9aab,0.101633988634091611
4928266,0xe2f4ff8ec9132c5303d71871fed850ceb3ce6dfb,0.101624812591239298
4928308,0x2b687e2cab89a559b09ef710daab4b4f5536aa7a,0.101623406389611317
4928481,0xd5d26f6665f1836acd97582dcdb1bde2751232a7,0.101616957821867301
4928601,0x24d37a579f33bf8846e8412e381c80388f1d8c3c,0.101612106767631885
4928652,0xa1e3440cea79988e20c9a1604869fa8f6877968b,0.10161029
4928722,0x0d284a666bfa700663810d7db924b31ae882745c,0.101607418
4928735,0x10bdb017e2e6f42c0b107534739ab883cd68fe40,0.10160664
4928820,0xbf1fb8cdb9447736f02d44ec97bf25bba485827a,0.101603179
4928837,0xd762405a5215781b65086f4c1e4ed8f6489fdc10,0.10160272
4928852,0xf8d5968392b770cf22598ee074966c45a42c86ae,0.101602267128506535
4928946,0x4a47692a95e309f9202aa8a82d3b63984ed93045,0.1016
4928961,0x1fe5cc984abe1a747944fd0451992c2a4bdbf891,0.1016
4928973,0x4c54aad7fe468860044a3aa4ad07b80095d14ccf,0.101599710565546854
4928990,0xdb82688cf9f872f15b940bd8cb39cc000a0f1100,0.101598917338185104
4929105,0x8d5cd8ee7d2eedcfa9e38a532554fe01f6aac0d0,0.101594600660299214
4929131,0x30517ad252501e9e18b5f1c19edfa27932531ab8,0.10159368
4929175,0x8f2573c30c6bc9f61b3725774e452f58bc53443c,0.101592219
4929192,0xec4e3d4e7c2bb369243c7578c8af9a446a5d3525,0.101591590855345138
4929211,0xb63dc783dfda2979db3ea389c7b4b42e78e815dd,0.10159099646706825
4929413,0x9dca87f60680a7e7b6826be30faa9ac5de1de4e5,0.101583620047997522
4929435,0x04a84bbe51c5b26f299c8348326261cfc4128cf9,0.101582847000000254
